0,8,12,14,30,60,67,68,70,73,67,65,75,13,78,58,45,14,12,0,25,13,31,31,12,13
15,11,15,17,53,95,101,103,110,109,106,103,107,36,102,73,58,53,14,0,22,14,40,50,13,11
52,21,27,55,61,101,109,113,119,122,114,109,111,64,109,85,66,58,37,0,26,27,49,47,44,12
53,19,43,57,55,100,109,119,124,130,117,110,115,80,112,87,67,50,27,0,14,37,53,49,39,15
58,23,43,54,42,93,115,126,136,135,124,116,119,104,117,87,68,58,14,0,51,61,83,50,46,27
50,23,36,57,59,72,106,124,133,134,125,114,118,101,110,86,65,60,56,0,40,30,54,55,61,28
53,12,10,25,39,75,96,115,130,132,121,113,120,86,121,82,64,50,25,0,7,15,30,16,26,14
21,0,12,21,57,88,102,122,135,143,135,131,133,106,118,98,60,34,41,0,13,11,14,10,10,10
12,13,27,32,56,85,110,131,136,140,139,131,133,114,125,91,62,54,42,0,14,9,8,12,12,8
28,8,11,32,64,103,119,128,137,139,132,117,126,113,127,104,64,51,13,0,13,10,12,6,11,14
0,0,7,14,69,96,112,126,133,127,123,110,115,95,130,113,66,61,10,0,10,6,9,8,6,9
10,11,0,14,73,101,116,127,130,125,122,114,122,108,124,112,68,67,13,0,10,11,9,8,8,7
7,0,11,17,57,102,113,123,126,127,125,116,124,107,123,107,73,56,25,0,13,10,11,8,8,10
10,7,13,11,70,104,112,120,124,126,125,117,126,105,120,106,79,60,21,0,20,11,12,8,11,8
14,11,6,20,68,100,114,121,125,126,126,117,126,102,117,89,68,41,34,0,13,12,12,14,13,13
12,6,7,40,64,98,110,113,121,123,126,114,124,101,116,88,67,51,26,0,22,10,14,12,12,14
12,0,8,29,62,89,106,112,124,119,126,112,120,86,104,85,64,54,40,0,22,10,14,13,8,13
0,0,8,10,62,86,92,92,102,100,110,109,107,69,98,72,60,50,10,0,5,3,5,8,9,7
9,0,7,14,57,89,100,100,108,105,106,105,100,66,86,76,58,53,6,0,8,6,6,0,6,6
6,4,7,14,56,73,82,86,103,108,116,116,107,60,87,72,61,44,7,0,11,8,11,6,7,5
10,9,8,13,67,83,96,106,107,106,105,103,94,55,83,69,61,50,6,0,8,8,12,11,6,8
8,8,10,12,72,88,101,102,102,96,112,104,93,57,87,74,66,50,6,0,12,9,8,12,9,6
12,10,8,37,62,84,99,101,96,94,114,96,87,55,81,72,62,50,6,0,7,9,10,11,10,9
11,8,12,47,63,82,95,102,95,76,90,84,77,59,82,75,62,51,9,0,7,11,12,10,10,10
12,5,13,45,63,83,93,96,95,80,79,72,77,61,89,82,65,52,10,0,10,7,12,10,12,9
14,14,19,46,61,85,96,97,90,74,70,70,78,70,99,87,68,51,10,0,12,4,13,6,11,12
14,9,14,43,60,82,92,100,90,72,66,67,79,74,104,92,70,51,9,0,14,0,11,7,7,11
11,10,13,48,62,82,94,93,86,74,73,71,82,74,104,103,67,50,10,0,11,4,13,9,8,10
14,11,14,42,60,80,94,92,84,74,76,74,88,82,109,97,64,48,8,0,12,9,9,13,9,9
11,12,13,39,55,78,87,84,80,74,73,71,88,79,108,101,71,36,8,0,8,7,10,13,6,5
12,10,14,40,57,75,81,83,76,73,71,71,87,82,114,103,68,51,7,0,11,8,9,9,4,4
12,10,12,37,54,74,78,83,78,75,76,75,94,92,125,110,71,42,9,0,10,7,10,6,9,10
11,9,9,21,32,73,82,87,79,74,76,78,102,101,138,121,70,46,10,0,11,7,0,0,0,6
