12,22,51,61,58,68,81,82,86,84,78,89,97,97,102,98,80,70,63,57,54,51,51,27,10,12
13,36,53,60,54,71,85,87,94,85,76,86,106,102,109,96,75,68,66,60,54,52,52,20,12,12
13,36,55,53,52,63,71,78,72,74,81,91,105,101,95,81,69,64,67,69,57,50,42,16,14,12
16,38,51,53,20,53,57,62,81,89,81,86,103,95,89,85,84,70,64,62,54,50,50,14,11,9
13,39,56,54,13,7,64,67,83,86,84,81,79,91,103,92,65,56,59,60,54,45,30,12,10,10
13,50,58,55,0,0,60,63,78,82,74,61,76,90,85,77,62,55,55,57,54,47,18,12,9,0
13,50,57,32,0,0,61,76,84,89,87,80,84,90,92,78,63,57,55,54,60,51,17,11,10,0
12,55,45,30,10,0,60,66,81,96,99,67,92,103,96,76,63,57,54,51,54,30,14,10,0,0
8,51,32,9,14,0,62,63,79,102,91,74,92,105,97,78,64,56,52,37,12,12,10,0,0,0
0,13,13,22,23,0,65,71,88,81,80,85,91,100,90,82,67,54,37,17,10,9,7,0,9,0
0,9,9,13,10,12,55,67,76,74,69,72,86,91,90,77,63,53,14,15,10,0,7,0,0,0
0,8,11,9,7,25,57,59,72,71,73,75,81,84,77,74,66,55,50,12,10,12,11,8,7,6
0,10,11,10,13,50,60,71,80,80,80,86,92,91,87,86,79,60,55,30,13,23,14,9,10,0
0,0,8,11,11,33,60,75,98,103,94,84,97,100,97,94,76,61,55,33,13,13,10,8,0,0
20,12,42,53,53,62,81,94,102,124,116,99,112,134,139,131,110,93,74,62,56,55,52,38,28,16
23,21,52,56,57,67,87,101,120,132,135,122,128,148,147,141,116,89,79,65,59,57,54,50,40,23
48,52,54,54,57,70,88,107,126,138,142,134,137,155,156,149,117,95,84,72,62,57,56,54,50,37
23,51,54,56,60,75,92,103,127,136,142,134,139,154,154,144,118,95,81,69,64,59,56,53,50,31
20,50,54,57,65,70,87,97,116,126,128,124,124,138,138,132,107,91,80,69,65,60,56,39,26,15
32,42,54,60,61,66,80,90,100,109,114,100,95,111,111,106,93,80,77,72,63,59,54,45,33,23
15,42,54,57,61,66,73,77,82,87,86,75,73,81,81,80,77,78,70,69,62,59,57,54,50,15
8,15,43,52,53,58,65,66,69,71,71,65,68,71,65,66,63,60,59,55,52,42,14,11,8,8
8,22,28,34,33,44,55,56,63,58,62,61,62,59,60,62,55,52,46,37,32,31,17,13,8,0
7,14,26,30,32,40,51,53,63,60,62,61,61,58,63,60,61,53,36,40,14,13,14,11,6,0
0,10,12,13,13,23,51,55,63,60,61,62,56,62,60,58,57,51,50,19,29,27,18,12,10,0
0,13,15,17,14,23,52,54,61,59,59,60,57,60,59,57,55,50,50,45,45,34,13,12,5,0
0,13,21,34,28,36,52,55,54,58,57,59,55,58,58,57,56,51,51,52,41,19,11,6,0,0
8,9,14,23,26,50,55,57,56,56,57,60,60,59,59,59,54,54,55,58,51,14,10,0,0,0
0,11,17,29,45,52,70,64,63,64,65,69,87,68,66,70,75,59,57,53,36,12,12,8,7,0
7,11,14,17,19,50,62,59,62,72,88,76,87,71,72,78,78,58,53,42,14,10,0,0,0,0
0,11,9,9,11,12,13,43,54,59,66,66,78,63,68,72,62,52,31,8,9,7,7,0,0,0
0,8,9,7,7,9,8,20,46,53,60,61,82,63,66,61,51,25,13,12,0,0,0,0,0,0
0,0,0,0,0,0,0,20,30,35,50,52,77,64,56,50,36,17,13,11,0,0,0,0,0,0
0,7,0,6,0,0,13,41,45,50,53,53,74,67,60,53,42,14,12,11,7,0,0,0,0,0
0,4,6,0,0,0,10,14,25,32,52,52,61,57,56,50,13,10,7,7,0,0,0,0,0,0
0,0,0,0,0,0,10,11,14,32,51,53,53,50,35,20,10,7,9,0,0,0,0,0,0,0
0,0,0,0,4,0,9,9,13,15,17,29,45,43,12,14,12,9,9,0,0,0,0,0,0,0
0,8,0,6,0,0,7,10,13,13,12,30,35,23,8,10,13,11,9,8,6,5,0,0,0,0
0,0,6,0,0,4,0,0,8,10,9,13,19,21,0,10,11,10,9,5,6,0,0,0,0,0
0,0,0,5,0,0,5,11,13,9,12,16,25,21,10,9,15,12,10,7,0,6,6,0,0,0
12,22,51,61,58,68,81,82,86,84,78,89,97,97,102,98,80,70,63,57,54,51,51,27,10,12
13,36,53,60,54,71,85,87,94,85,76,86,106,102,109,96,75,68,66,60,54,52,52,20,12,12
13,36,55,53,52,63,71,78,72,74,81,91,105,101,95,81,69,64,67,69,57,50,42,16,14,12
16,38,51,53,20,53,57,62,81,89,81,86,103,95,89,85,84,70,64,62,54,50,50,14,11,9
13,39,56,54,13,7,64,67,83,86,84,81,79,91,103,92,65,56,59,60,54,45,30,12,10,10
