0,0,0,0,6,8,11,6,11,32,50,63,84,52,56,60,46,17,13,9,11,0,0,0,0,0
0,0,0,0,0,0,11,13,21,14,13,20,9,8,14,54,54,17,0,0,5,5,0,0,0,0
0,0,0,5,12,25,72,80,50,17,13,14,11,13,50,69,91,103,16,0,0,5,0,0,0,6
9,12,38,82,106,101,101,65,50,25,30,47,44,60,97,98,111,117,104,56,14,6,5,8,7,12
15,78,100,90,72,70,65,44,13,9,27,29,20,50,78,88,104,111,103,58,14,0,0,0,4,5
14,13,8,12,50,82,50,11,11,12,0,9,12,36,66,90,99,109,101,52,7,0,0,0,0,0
0,0,0,8,13,66,17,13,10,0,7,8,10,12,26,77,97,110,99,17,8,0,0,0,4,4
0,0,0,0,0,8,7,0,0,0,0,3,0,6,8,60,79,99,93,40,4,0,0,0,0,0
0,0,0,0,0,9,5,0,0,0,0,8,7,9,13,59,89,100,102,55,7,0,0,0,0,0
0,0,0,0,0,6,0,0,0,0,0,6,6,5,10,17,57,95,101,50,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,12,38,76,59,38,10,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,34,65,80,13,8,0,0,0,5,0
0,0,0,0,0,0,0,0,0,5,0,6,5,0,8,11,36,31,61,52,13,6,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,9,0,8,12,12,35,60,86,71,68,5,0,0,0,5
0,0,0,0,7,0,0,0,0,5,0,8,8,10,13,20,34,86,115,109,114,9,0,0,0,0
0,0,0,0,7,8,5,0,7,7,7,19,35,12,14,50,71,126,133,113,102,38,0,0,0,4
8,0,0,0,15,14,13,14,12,12,18,50,94,94,77,91,134,148,141,133,122,58,7,0,7,11
7,10,13,23,53,67,58,50,52,58,67,77,131,121,119,118,147,158,150,132,113,57,5,6,10,8
50,16,14,29,55,72,81,86,99,101,104,100,101,102,101,125,146,173,165,133,110,55,7,7,10,10
27,23,56,60,86,101,105,110,117,115,117,128,124,128,134,142,163,202,195,147,118,64,13,10,11,10
50,18,57,75,109,106,110,109,110,107,107,116,119,127,132,134,144,177,173,133,110,12,0,10,12,47
12,13,12,101,102,100,88,86,98,97,106,107,105,109,115,118,121,131,123,105,67,11,0,10,11,11
7,0,7,83,92,73,57,54,21,53,58,65,63,66,68,61,75,83,66,56,36,12,0,4,10,5
0,0,0,51,83,60,27,8,0,8,9,13,10,8,12,9,36,29,32,12,8,4,0,0,5,10
6,0,0,56,74,72,64,11,10,10,7,11,0,13,8,13,17,51,33,16,13,6,0,0,0,0
8,0,0,56,73,81,68,20,6,10,0,6,0,10,14,16,13,28,32,12,14,6,0,0,2,4
4,0,0,50,98,82,66,47,0,9,0,0,4,7,7,13,14,13,22,5,0,0,0,0,0,5
0,0,6,13,73,77,72,57,10,8,10,0,7,9,14,13,23,50,36,25,6,5,0,0,0,4
10,6,0,10,71,87,71,51,10,0,7,6,0,8,10,21,10,50,43,23,11,0,0,5,4,4
0,0,0,0,50,85,70,31,6,0,0,5,9,6,0,7,0,10,13,13,10,0,3,3,0,4
0,0,0,0,10,66,70,13,7,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0
