0,0,0,0,6,0,8,8,10,14,55,57,67,62,62,52,56,53,47,16,13,0,0,0,0,9
6,0,7,6,0,0,0,13,25,76,101,92,103,100,76,67,69,90,76,53,15,0,11,0,0,7
0,0,0,9,7,6,13,43,60,95,107,108,108,109,102,94,82,101,100,77,35,0,14,0,4,8
8,0,8,14,10,10,31,61,67,100,108,120,120,112,110,98,87,105,102,89,58,0,34,0,5,10
10,0,0,13,10,11,36,54,56,101,108,122,122,116,100,77,80,106,110,100,60,0,31,0,5,5
8,0,0,10,0,12,35,53,47,79,105,116,118,116,104,86,76,102,110,93,65,0,15,0,10,0
12,0,0,14,10,14,47,53,41,64,88,95,108,108,109,80,83,92,105,73,56,0,42,0,11,7
9,0,6,17,13,21,51,51,21,64,87,104,114,115,101,85,86,85,74,63,37,0,43,0,8,12
9,0,0,8,11,14,50,46,14,68,79,101,112,111,97,82,86,90,81,60,14,0,11,0,8,6
9,0,0,12,12,11,42,20,13,68,97,95,107,108,103,92,86,92,100,58,9,0,12,0,11,7
0,0,0,0,9,9,15,14,11,58,90,95,100,93,90,86,77,92,88,54,7,0,6,0,6,8
4,0,0,0,0,0,14,15,10,56,91,84,112,108,95,100,78,101,86,52,0,0,12,0,11,8
0,0,0,0,0,0,12,12,10,65,101,91,109,110,100,100,78,100,86,58,9,0,12,0,11,8
8,0,0,0,6,5,12,23,12,69,103,100,109,108,100,96,88,101,90,61,9,0,13,0,10,7
11,0,0,7,6,7,13,20,13,80,103,101,109,105,93,74,83,93,91,62,11,0,13,0,10,9
7,0,0,0,9,7,12,17,13,84,108,100,109,106,100,76,84,100,82,53,20,0,23,0,10,9
11,0,0,9,10,9,14,41,36,94,112,100,107,104,92,82,86,100,86,61,32,0,13,0,9,11
7,0,0,9,11,0,28,50,52,77,111,112,118,114,106,88,90,99,81,51,11,0,11,0,8,10
12,4,6,13,14,9,50,58,67,105,122,129,136,137,114,102,107,107,88,66,50,0,21,0,9,8
8,0,8,12,25,12,54,63,82,109,135,143,155,143,127,121,117,112,98,79,55,0,45,0,6,8
50,11,10,27,13,13,56,79,101,115,124,136,147,145,129,116,119,125,109,92,69,5,51,0,14,10
13,9,11,40,13,13,37,64,90,108,130,143,148,142,127,118,120,120,115,85,57,0,13,3,8,12
12,0,11,22,20,13,46,59,67,104,119,138,136,135,112,107,107,110,92,74,50,0,15,5,9,10
13,0,0,13,14,12,50,56,62,88,103,117,118,120,93,91,95,101,88,69,52,0,16,0,9,13
9,0,5,13,9,10,15,51,61,75,86,88,91,90,66,69,78,88,79,63,42,0,14,0,9,8
8,0,0,9,8,9,12,28,52,61,71,70,70,63,51,52,62,72,66,58,24,0,10,0,6,4
9,0,6,9,9,9,13,30,38,54,60,62,60,56,46,51,59,62,60,53,25,0,9,0,6,7
0,0,0,6,7,8,9,18,32,53,57,57,52,48,27,47,57,60,56,50,15,0,10,0,6,6
8,0,0,7,9,7,9,10,15,43,55,56,52,50,12,33,54,59,59,46,13,0,10,0,7,4
0,0,4,5,7,0,9,6,10,22,50,51,50,47,8,16,55,57,57,50,12,0,10,0,0,0
0,0,0,0,0,6,0,8,0,27,35,30,10,25,7,22,52,56,55,33,12,0,8,0,0,0
0,0,0,0,0,0,0,0,0,12,14,12,11,11,0,11,44,55,50,28,9,0,5,0,0,0
0,0,0,0,0,0,0,7,0,10,7,10,19,9,0,9,14,51,48,14,9,0,5,0,0,4
0,0,0,0,0,0,0,0,0,6,10,16,11,8,0,13,16,52,50,14,10,0,7,0,4,0
0,0,0,0,0,0,3,6,0,9,10,13,14,10,5,23,35,53,57,47,11,0,8,0,0,0
0,0,0,6,0,0,0,10,9,13,9,11,29,12,7,21,19,50,65,59,12,0,9,0,0,0
0,0,0,4,0,0,7,10,8,8,12,11,27,14,9,16,13,48,60,56,12,0,9,0,0,0
0,0,0,0,0,0,6,7,9,14,12,11,34,15,11,13,9,51,57,52,19,0,11,0,0,7
0,0,0,0,7,0,5,6,13,16,14,14,25,13,9,12,12,42,62,54,28,0,8,0,6,6
7,0,5,0,8,0,4,11,6,20,11,28,19,15,11,12,14,33,50,50,26,0,8,0,0,0
0,0,0,0,6,0,8,7,10,15,55,58,67,62,62,52,56,53,47,20,12,0,0,0,0,9
6,0,7,6,0,0,0,13,25,76,101,91,103,100,76,67,68,90,77,53,15,0,11,0,0,7
0,0,0,9,7,6,13,43,60,95,107,108,108,109,102,94,82,101,100,77,34,0,14,0,5,8
8,0,8,13,9,10,28,62,67,100,108,120,119,112,110,98,87,105,102,89,58,0,33,0,6,10
10,0,0,13,10,12,38,54,55,101,108,121,121,116,100,77,80,105,110,100,59,0,31,0,5,5
7,0,0,10,0,12,37,53,44,78,105,116,118,115,104,85,76,102,110,92,63,0,15,0,11,0
11,0,0,14,11,14,47,53,41,64,88,95,108,108,109,80,83,92,104,73,55,0,44,0,12,7
9,0,6,17,14,23,51,50,21,64,86,103,114,115,101,85,86,85,74,62,35,0,43,0,8,12
9,0,5,9,12,17,50,43,14,68,79,102,112,111,97,82,86,90,81,60,13,0,12,0,8,7
9,0,0,12,13,12,46,20,13,68,97,95,107,108,103,92,86,92,100,57,9,0,11,0,11,8
0,0,0,6,9,10,17,14,11,59,90,95,100,93,92,86,77,92,89,54,7,0,6,0,7,8
4,0,0,0,0,7,14,15,10,56,92,84,112,108,96,100,78,101,86,53,0,0,12,0,11,9
0,0,0,0,0,0,12,12,10,65,101,91,109,110,100,100,78,100,86,58,8,0,11,0,11,9
8,0,0,0,7,5,12,23,12,69,103,100,109,108,100,96,88,101,90,63,9,0,13,0,11,8
11,0,0,7,7,7,13,18,13,79,103,101,109,105,94,74,84,93,93,63,10,0,13,0,10,9
7,0,0,0,10,7,12,17,13,84,108,101,110,106,100,76,85,100,83,54,20,0,22,0,10,9
11,0,0,9,11,10,14,41,36,94,112,100,108,104,93,82,86,100,86,61,32,0,13,0,9,11
7,0,0,9,11,0,29,50,52,77,111,112,118,114,107,88,90,98,81,51,11,0,11,0,8,10
12,4,6,12,14,9,50,58,67,105,122,130,136,137,114,102,107,107,88,66,47,0,21,0,9,8
8,0,8,12,27,12,54,62,82,109,135,143,155,143,127,121,117,112,98,79,55,0,45,0,6,8
50,10,10,27,13,13,56,78,101,115,124,136,147,145,129,116,119,125,109,92,67,0,51,0,14,10
13,8,11,40,13,13,37,64,90,108,130,144,148,142,127,118,120,120,115,85,57,0,13,3,8,12
12,0,11,22,22,13,46,59,67,104,119,138,136,134,112,107,107,110,92,74,50,0,15,5,9,9
13,0,0,13,14,12,50,56,62,88,103,117,118,120,93,90,95,100,88,69,52,0,16,0,9,13
9,0,5,13,9,10,15,51,61,75,87,88,91,90,66,69,78,88,79,63,41,0,14,0,9,8
8,0,0,9,8,9,12,28,53,61,71,70,70,63,51,52,62,72,65,58,23,0,10,0,6,4
9,0,6,9,10,10,14,28,39,54,60,62,60,56,48,51,59,62,60,53,24,0,9,0,6,7
0,0,0,6,7,8,9,18,32,52,58,57,52,47,27,47,57,60,56,51,15,0,10,0,7,6
8,0,0,7,9,7,9,10,17,43,55,57,52,47,12,33,54,59,59,48,13,0,10,0,7,4
0,0,4,5,7,0,9,7,11,25,51,51,50,50,8,18,55,57,58,50,12,0,10,0,0,0
0,0,0,0,0,6,0,8,0,29,37,30,10,25,7,25,52,56,56,34,12,0,8,0,0,0
4,0,0,0,0,0,0,0,0,12,15,12,11,11,0,11,46,55,50,30,9,0,5,0,0,0
