6,11,13,13,50,55,61,58,60,70,80,94,99,86,86,94,90,90,80,80,66,58,53,52,14,13
11,6,12,23,52,67,64,68,67,73,80,94,114,98,94,95,95,101,96,81,60,58,56,40,14,14
13,13,11,29,41,56,60,63,55,65,91,99,105,96,87,84,92,95,109,92,66,54,52,51,23,16
6,10,12,19,39,52,35,9,56,70,88,98,95,89,81,86,101,104,105,92,60,52,50,51,20,12
9,0,9,15,29,13,55,55,52,71,87,91,80,91,102,92,86,94,95,85,61,51,50,85,58,14
0,0,0,0,11,57,59,53,15,67,75,75,75,81,83,77,83,87,85,81,61,47,25,58,55,9
0,0,0,10,11,53,70,51,12,60,83,86,87,88,81,80,87,88,89,82,59,36,19,50,50,10
0,0,0,8,41,68,61,11,0,65,87,91,86,95,86,86,87,90,90,83,59,30,30,47,27,13
0,0,8,17,63,60,51,0,12,63,80,83,89,96,82,84,86,95,85,71,55,21,17,30,30,36
0,0,9,13,60,52,14,46,56,54,78,86,91,92,82,81,84,85,82,77,52,17,13,17,51,47
0,0,0,11,34,17,11,10,0,43,67,75,84,84,70,65,69,74,69,62,40,9,7,12,11,13
0,0,0,8,13,11,12,10,0,51,60,74,77,71,62,61,65,67,63,54,10,8,8,8,10,13
0,0,0,0,0,10,7,10,11,52,61,66,71,67,63,60,62,65,60,52,13,7,0,0,7,0
0,0,0,0,0,0,0,8,8,34,55,61,53,53,52,38,42,52,31,9,0,0,0,0,0,0
0,0,0,0,0,7,17,13,23,51,62,71,63,62,70,60,61,75,59,52,15,11,10,0,8,0
0,0,0,0,0,9,11,13,39,57,72,79,70,72,78,71,66,74,62,57,35,10,10,6,0,6
6,8,6,0,9,12,10,15,52,63,80,93,83,86,84,85,74,83,72,62,50,14,12,12,8,7
9,9,0,6,8,10,33,52,57,76,89,114,98,94,89,91,92,93,81,70,55,31,14,19,14,10
11,8,8,14,33,38,53,55,63,80,97,113,125,109,98,108,110,100,88,78,59,48,20,14,13,13
12,13,9,11,18,53,55,58,71,87,115,129,128,133,108,114,120,116,94,87,63,55,51,43,32,18
12,8,10,23,30,51,57,59,71,87,110,125,120,119,110,110,116,115,97,88,65,57,55,52,33,14
13,8,13,26,33,52,57,58,67,86,103,114,118,116,94,112,112,102,97,76,60,50,48,33,9,6
8,11,16,26,20,37,52,52,59,74,94,116,112,98,80,103,103,95,90,67,52,40,33,31,31,17
0,0,11,11,16,14,38,50,61,73,84,85,81,75,69,72,84,80,80,65,52,30,14,14,10,11
7,0,7,7,6,9,14,45,54,64,71,73,66,63,61,60,69,75,64,58,50,14,12,13,7,0
0,0,0,7,9,11,25,32,51,61,66,70,62,59,58,58,61,73,64,58,37,11,8,11,6,0
0,0,0,8,9,12,14,12,46,56,62,67,60,56,55,56,57,66,65,57,25,11,8,9,0,0
0,0,0,6,8,11,8,14,31,55,63,63,57,52,52,52,57,60,59,57,23,8,7,8,0,0
0,0,0,6,7,0,8,11,14,53,61,61,57,52,40,47,56,59,57,52,11,0,0,7,0,0
0,0,0,0,0,0,0,9,12,50,57,59,52,50,50,25,53,57,55,51,0,0,0,0,5,0
0,0,0,0,0,0,8,8,12,40,53,55,52,38,40,10,50,54,53,50,0,0,0,7,0,0
0,0,0,0,0,0,5,7,8,21,51,50,30,38,25,8,30,36,34,25,0,0,0,0,0,0
0,0,0,0,0,0,0,10,10,25,42,47,40,41,14,11,34,41,42,30,7,0,0,0,0,0
0,0,0,0,0,0,7,9,9,27,53,52,50,47,10,8,22,50,30,17,0,0,0,0,0,0
0,0,0,0,0,0,0,6,9,25,51,51,45,14,7,0,12,27,50,27,7,0,0,0,0,0
0,0,0,0,0,0,8,6,8,14,53,54,51,40,10,7,14,50,51,36,9,0,6,0,0,0
0,0,0,0,6,0,0,0,8,15,53,54,51,23,7,10,27,37,51,39,10,8,0,0,0,0
0,5,0,0,0,0,0,0,7,17,50,52,39,12,11,12,14,35,48,37,12,8,6,6,0,0
0,0,0,0,0,0,0,0,9,18,53,55,51,29,13,11,13,50,50,44,14,8,7,8,0,0
0,0,0,0,0,0,0,8,6,23,51,55,52,39,26,18,29,51,52,51,19,10,10,8,6,0
7,11,13,13,50,55,62,59,60,70,80,95,100,85,85,94,90,90,80,80,66,58,53,52,14,13
11,7,12,24,52,66,63,68,68,73,79,93,115,98,94,95,95,101,96,81,60,58,56,36,14,13
13,13,11,29,39,56,60,64,54,64,91,99,106,97,86,84,91,95,109,93,66,54,52,51,27,15
6,10,12,19,36,52,39,9,56,70,88,98,95,89,81,86,101,104,105,92,61,52,50,52,20,11
9,0,9,20,27,13,56,55,52,71,86,91,80,91,101,92,87,94,95,86,61,51,50,84,58,14
4,0,0,0,11,57,59,53,14,67,75,75,75,82,82,77,83,87,85,81,61,47,28,58,54,9
0,0,0,11,11,53,70,52,13,60,83,85,87,88,81,80,87,88,89,82,59,38,19,50,50,10
0,7,0,8,41,69,60,11,0,63,87,90,87,95,86,87,87,90,90,83,59,32,27,41,27,13
