0,0,12,42,16,50,71,101,111,109,108,97,100,99,100,86,78,67,60,56,56,46,13,9,14,12
5,7,43,55,15,52,90,112,122,124,125,113,116,118,112,92,85,90,75,58,69,68,27,11,13,16
0,10,47,53,12,31,91,107,118,126,128,116,113,119,116,97,83,88,58,33,57,58,44,13,12,14
7,10,50,53,9,12,66,104,112,122,122,112,114,115,112,90,79,70,64,54,58,64,53,15,13,15
9,12,53,39,12,13,57,101,111,119,121,112,110,115,109,84,73,30,63,53,13,53,98,26,10,12
8,51,60,40,9,21,54,91,107,116,122,109,103,109,102,83,70,60,57,58,20,38,64,28,14,15
12,59,70,19,0,8,29,66,89,105,107,91,83,94,100,82,68,59,54,53,34,52,35,14,18,9
8,11,25,14,0,6,46,64,81,103,107,96,78,94,87,74,60,54,13,12,27,15,12,6,11,9
6,7,0,0,0,0,14,53,83,95,84,79,72,82,79,68,62,43,40,10,13,6,7,8,0,10
5,0,0,7,0,0,10,16,82,102,98,72,74,80,82,74,56,56,14,11,0,0,10,0,5,5
0,0,0,0,0,0,5,13,69,89,97,75,75,71,81,82,58,62,12,0,0,8,6,8,4,6
4,0,0,0,0,0,7,70,101,102,110,107,114,109,112,104,79,83,62,14,19,11,8,6,9,5
9,0,0,0,0,0,46,101,112,119,117,111,113,114,121,115,107,109,94,72,15,7,10,8,11,12
5,0,5,0,6,7,79,107,120,129,135,134,125,131,136,127,123,116,103,93,41,39,12,11,14,12
6,0,11,10,6,51,91,116,128,140,144,143,133,139,145,138,133,121,108,101,69,36,37,43,15,11
11,5,12,43,11,50,101,113,129,141,151,151,138,140,146,137,129,127,111,75,62,50,47,37,15,23
11,12,34,34,6,32,98,114,132,142,154,143,138,131,145,140,125,121,110,90,61,48,40,32,15,14
7,6,13,44,7,30,69,108,117,128,145,144,138,110,135,127,131,123,108,88,62,60,33,26,14,13
0,0,13,37,8,38,68,98,119,128,128,126,105,88,107,105,106,109,95,73,55,54,43,13,11,12
0,0,10,14,7,14,66,82,114,120,120,118,91,72,89,90,97,92,75,74,59,50,26,12,10,10
0,0,7,9,0,9,64,97,108,103,99,89,74,42,71,74,80,103,87,73,55,35,20,12,11,12
0,0,10,0,0,6,53,79,102,93,100,84,70,54,68,74,80,87,84,64,53,33,12,12,10,8
0,0,10,0,0,8,17,70,85,89,82,73,62,51,56,61,64,68,63,58,45,26,12,9,10,8
0,0,5,7,0,0,14,62,70,70,66,61,50,18,13,56,60,64,60,55,23,13,12,9,10,9
