0,0,0,0,0,0,0,0,0,0,0,5,102,121,128,84,65,81,63,51,20,10,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,12,112,126,123,91,70,89,60,21,14,13,7,0,0,6
0,0,0,0,0,0,0,0,0,0,0,21,115,122,121,92,69,73,67,15,16,18,11,0,0,4
0,0,0,0,0,0,0,0,0,0,0,25,103,113,111,81,60,55,60,13,8,12,13,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14,101,112,106,78,57,56,60,14,12,11,12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11,77,110,93,69,36,37,40,11,0,7,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14,68,86,108,66,51,35,47,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,13,71,98,116,79,47,47,33,9,0,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14,70,102,104,76,50,52,34,0,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,59,91,101,77,56,54,15,5,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14,54,69,86,71,60,59,14,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12,55,74,85,65,60,61,13,4,0,7,0,6,4,0
0,0,0,0,0,0,0,0,0,0,0,10,70,92,92,79,69,60,11,5,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,105,116,139,127,97,104,35,5,5,8,0,5,3,5
8,0,0,0,0,0,0,0,0,0,9,83,124,138,136,110,118,111,61,11,8,11,4,4,0,3
5,0,0,0,0,0,0,0,0,0,9,79,128,135,141,121,112,108,69,14,9,12,0,8,0,0
9,0,0,0,0,0,0,0,0,0,13,80,127,142,164,141,131,124,75,29,11,12,10,6,0,6
7,8,5,0,0,0,0,0,0,0,21,75,116,144,187,152,136,129,96,45,12,10,9,5,0,5
7,0,0,0,0,0,0,0,0,0,11,63,94,145,212,169,125,135,86,22,8,11,5,0,4,5
0,0,0,0,0,0,0,0,0,0,10,70,103,131,181,160,120,110,71,14,9,11,8,5,4,4
6,0,5,0,0,0,0,0,0,0,6,62,102,132,160,139,126,124,96,40,7,8,4,0,0,7
0,5,5,0,0,0,0,0,0,0,0,12,64,113,129,128,117,113,103,37,8,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10,22,82,114,114,111,107,82,47,8,4,7,6,6,4
0,0,0,0,0,0,0,0,0,0,0,0,7,59,99,98,99,99,78,53,6,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,45,82,85,89,92,76,50,10,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,13,69,79,87,86,66,50,17,4,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,4,7,54,73,80,82,69,41,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,64,82,86,60,23,7,5,0,0,4,0
6,0,0,0,0,0,0,0,0,0,0,5,0,11,44,59,75,84,61,39,11,6,0,4,3,4
0,0,0,0,0,0,0,0,0,0,0,6,0,29,14,53,65,78,65,45,12,4,0,7,0,6
0,6,0,0,0,0,0,0,0,0,0,7,9,51,54,53,71,92,76,63,13,5,5,4,0,6
7,5,0,0,0,0,0,0,0,0,0,5,11,51,64,58,78,102,84,60,8,9,8,0,4,7
0,0,0,0,0,0,0,0,0,0,0,0,12,27,59,68,94,120,88,43,7,10,6,6,0,7
0,0,5,0,0,6,7,0,0,0,0,6,34,53,62,80,121,133,90,40,11,10,8,7,6,10
0,0,0,0,0,0,5,0,0,0,0,8,14,46,62,77,121,117,81,23,7,0,0,0,0,7
7,7,0,4,0,0,0,0,0,0,0,8,7,42,63,75,113,110,75,14,7,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,8,12,51,52,71,101,97,61,0,4,10,0,3,0,4
0,0,0,0,0,0,0,0,0,0,0,0,8,13,50,60,89,85,53,6,8,6,3,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,45,68,60,10,0,5,7,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,14,16,33,47,42,0,0,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,105,123,128,86,66,82,63,50,19,10,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,17,114,127,124,93,72,91,60,20,14,13,7,0,0,6
0,0,0,0,0,0,0,0,0,0,0,40,117,123,121,94,72,76,66,14,15,17,11,0,0,4
0,0,0,0,0,0,0,0,0,0,0,43,104,114,112,82,61,58,56,12,8,12,13,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,102,112,105,77,55,51,50,9,7,10,11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,85,112,93,70,33,32,28,7,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,73,90,110,68,52,33,45,6,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,14,77,102,117,81,48,45,31,8,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,76,104,105,77,52,53,30,0,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,66,96,102,78,57,54,14,5,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,59,72,87,72,60,58,13,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14,60,79,86,65,60,60,12,0,0,7,0,6,4,0
0,0,0,0,0,0,0,0,0,0,0,12,82,97,92,78,69,56,10,5,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,44,108,118,138,126,94,103,28,5,5,8,0,5,3,4
8,0,0,0,0,0,0,0,0,0,11,97,126,139,136,110,117,110,58,10,7,10,4,0,0,3
5,0,0,0,0,0,0,0,0,0,13,92,131,136,141,120,112,107,65,13,8,12,0,8,0,0
8,0,0,0,0,0,0,0,0,0,34,94,134,145,165,140,130,123,72,23,11,11,10,6,5,6
7,8,4,0,0,0,0,0,0,0,36,86,125,148,188,149,134,127,91,41,11,10,9,5,0,5
7,0,0,0,0,0,0,0,0,0,14,73,103,154,215,165,123,133,83,20,8,11,5,0,4,5
0,0,0,0,0,0,0,0,0,0,13,85,109,136,184,159,119,109,69,13,9,11,7,4,4,4
6,0,5,0,0,0,0,0,0,0,8,75,112,137,162,139,126,123,93,27,7,8,4,0,0,7
0,5,5,0,0,0,0,0,0,0,0,18,73,117,130,128,116,113,101,30,7,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11,50,89,114,114,112,106,81,37,7,0,6,6,6,0
0,0,0,0,0,0,0,0,0,0,0,4,8,64,100,99,99,98,77,51,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,51,82,85,89,92,75,45,10,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,25,70,79,87,86,65,47,15,4,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,5,8,55,73,80,82,68,37,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,5,0,50,65,82,86,60,19,7,4,0,0,4,0
6,0,0,0,0,0,0,0,0,0,0,6,5,11,44,60,75,84,61,35,11,5,0,4,3,4
0,0,0,0,0,0,0,0,0,0,0,6,0,31,17,53,65,78,65,40,11,4,0,7,0,6
0,6,0,0,0,0,0,0,0,0,0,9,11,51,54,53,71,91,76,62,13,4,0,5,0,6
