0,8,12,14,29,53,58,61,69,77,82,92,102,94,110,94,64,45,25,20,15,11,11,8,8,0
6,0,14,33,50,64,68,65,74,80,79,92,136,114,135,113,65,54,50,33,13,12,10,11,10,0
10,5,20,47,58,69,73,75,70,75,92,108,144,121,127,105,65,59,50,50,30,25,20,12,7,0
12,16,11,51,57,64,66,63,88,97,97,102,138,124,131,120,74,55,21,47,31,27,25,13,0,6
9,14,14,50,50,51,74,85,99,108,101,91,102,120,127,92,58,50,17,37,10,15,13,8,0,5
5,0,0,0,11,66,89,85,96,103,91,69,93,105,107,75,47,15,37,21,6,6,7,0,0,0
0,0,0,15,52,72,102,97,97,100,100,79,96,103,100,71,52,13,11,12,0,6,0,0,0,0
0,0,0,14,52,70,102,101,93,94,89,69,88,96,97,73,11,7,0,0,0,9,7,8,0,0
0,9,12,53,70,68,82,86,94,98,88,66,83,100,94,67,34,9,9,0,0,8,9,0,0,0
0,0,21,81,106,86,96,100,93,82,99,66,87,101,91,68,50,14,6,0,0,0,0,0,0,0
0,0,0,25,70,83,105,110,111,85,70,63,80,99,86,67,53,21,0,0,0,0,0,0,0,0
0,0,0,50,59,68,85,76,64,75,68,63,77,97,89,75,62,37,12,9,7,0,7,0,0,0
0,0,7,45,57,61,69,64,66,60,55,40,68,75,77,77,60,50,14,13,7,0,0,0,0,0
0,0,0,0,15,27,48,47,51,35,16,9,7,42,21,30,27,12,8,0,0,0,0,0,0,0
0,0,0,13,50,57,65,63,57,54,40,50,46,26,19,0,0,8,14,11,7,6,0,0,0,0
0,0,8,34,63,75,83,71,63,59,53,54,58,65,65,54,14,12,12,7,0,11,8,6,0,0
0,7,14,56,71,83,102,97,80,69,63,62,70,79,80,71,58,59,60,54,50,51,33,12,9,8
10,13,50,61,81,100,114,114,107,87,83,80,89,91,94,86,80,73,70,69,67,67,70,52,13,0
23,31,52,65,85,112,128,122,123,111,101,94,98,101,101,94,90,85,75,71,79,79,79,57,33,0
30,20,52,63,84,109,129,130,137,127,113,107,107,110,102,92,87,80,79,87,76,71,72,59,46,9
14,30,52,64,78,101,130,135,134,115,102,99,97,98,98,84,78,72,75,75,70,73,69,57,50,25
14,23,50,57,69,87,108,125,116,98,93,85,88,90,83,80,69,69,73,72,67,62,57,46,0,0
14,19,27,43,54,70,91,88,90,83,78,78,77,72,72,74,58,62,67,64,62,54,41,19,8,0
6,12,19,45,58,78,66,70,77,71,68,65,72,70,68,65,63,62,66,64,58,45,30,12,0,0
6,10,13,29,54,57,63,63,68,66,65,65,66,63,62,57,58,61,64,60,50,27,14,12,5,0
7,11,10,19,50,53,57,60,65,62,61,63,65,61,58,56,56,63,61,51,19,18,13,13,9,0
0,8,9,12,30,51,54,55,60,59,58,58,61,58,53,56,57,59,51,35,7,11,11,7,0,0
0,7,8,13,15,32,52,51,52,54,55,54,58,56,52,55,54,52,42,8,5,9,8,0,0,0
